Date,Technology Return,Financials Return,Energy Return,Technology Portfolio,Financials Portfolio,Energy Portfolio
2022-01-03,0.0102158964526507,0.0322026577024998,0.0359325386470362,101.02158964526508,103.22026577024998,103.5932538647036
2022-01-04,-0.0072935532356462,0.0340977462959435,0.0361513156546633,100.28478330323772,106.73984420508384,107.3382862848602
2022-01-05,-0.0331887582155768,-0.018936238747791,0.0017309931656254,96.95645587748504,104.71859303131436,107.52408812482923
2022-01-06,-0.0023458245245593,0.0149988960343399,0.0211123919413885,96.7290130454733,106.2892563210534,109.79417881646104
2022-01-07,-0.0035680297495896,0.0120678876585172,0.0142617319063488,96.3838810492786,107.5719431256432,111.3600339596191
2022-01-08,-0.0028409305394487,0.0082040941679752,0.0084811655904863,96.33932817473828,107.5890293936456,111.2457055481835
2022-01-09,-0.0021138313293078,0.0043403006774333,0.0027005992746239,96.29477530019794,107.606115661648,111.13137713674789
2022-01-10,-0.0013867321191669,0.0004765071868914,-0.0030799670412385,96.2502224256576,107.62320192965042,111.01704872531228
2022-01-11,0.0108801875712567,0.0101772583933349,0.0369201549363798,97.29744289942394,108.71851106480652,115.11581536483044
2022-01-12,0.0056247400634914,-0.0020776915412399,-0.00090586598028,97.8447157245756,108.49262753399098,115.01153586389924
2022-01-13,-0.0222669790483428,-0.005532377663004,-0.0074225954208093,95.66600948954542,107.89240534482131,114.15785176445564
2022-01-14,0.0089529346073762,-0.0169136057063008,0.0234980419319282,96.52250101665396,106.06755574211462,116.84033775207564
2022-01-15,0.0009264708114844,-0.0211313111248378,0.0197872189015334,95.9638065666905,105.17169783351684,117.09314372482586
2022-01-16,-0.0070999929844072,-0.0253490165433748,0.0160763958711386,95.40511211672704,104.27583992491904,117.34594969757607
2022-01-17,-0.0151264567802989,-0.0295667219619117,0.0123655728407438,94.84641766676356,103.37998201632124,117.59875567032633
2022-01-18,-0.0231529205761907,-0.0337844273804488,0.008654749810349,94.28772321680007,102.48412410772345,117.85156164307656
2022-01-19,-0.0079053280838296,-0.0123846400530983,-0.0030819035592877,93.54234783049397,101.21489511949224,117.48835449578114
2022-01-20,-0.0092199585252454,-0.0052801101607432,-0.0039924185754639,92.67989126314272,100.68046932335324,117.0192918068915
2022-01-21,-0.0241013501216507,-0.0191695616816341,-0.0174979871030832,90.4461807545732,98.75046885652336,114.9716897480426
2022-01-22,-0.0158767739164229,-0.0144863745098455,-0.0097511957547932,90.46343723748365,98.5819347175352,115.19176039133735
2022-01-23,-0.0076521977111952,-0.0098031873380569,-0.0020044044065033,90.48069372039406,98.41340057854704,115.41183103463212
2022-01-24,0.0005723784940325,-0.0051200001662684,0.0057423869417866,90.4979502033045,98.24486643955888,115.63190167792688
2022-01-25,-0.0212493293410144,0.0150746463724716,0.0404044921434454,88.57492945474776,99.72587305904592,120.30394994080436
2022-01-26,0.0105596235666218,0.0089382869249124,0.0004377430293221,89.51024736723,100.61725152628507,120.35661215629084
2022-01-27,0.000613775893657,-0.0074669579915719,0.0096262848515241,89.56518659929927,99.86594673591088,121.5151991886717
2022-01-28,0.0492225603567934,0.0128516642341959,-0.0056816004792354,93.97381440255074,101.14939035179088,120.82479837472695
2022-01-29,0.039281022742229,0.0115021919365753,-0.0026214457501377,94.58144744234625,101.44620471902157,120.96571487541586
2022-01-30,0.0293394851276646,0.0101527196389548,0.0004387089789598,95.18908048214176,101.74301908625222,121.10663137610476
2022-01-31,0.0193979475131003,0.0088032473413343,0.0034988637080574,95.79671352193724,102.03983345348288,121.24754787679365
2022-02-01,0.0087555341678498,0.0217752886410192,0.0399657483350732,96.6354649203463,104.261780279814,126.09329686148232
2022-02-02,0.0265841907417114,-8.306962171843616e-05,0.001634661097993,99.20444055220274,104.25311929316643,126.29941666857948
2022-02-03,-0.064177753687628,-0.011627058910155,-0.010010033002708,92.83772240172456,103.04096213357738,125.03515533950424
2022-02-04,0.0005193190624574,0.0224620496383865,0.014758935702259,92.8859348006829,105.3554733398089,126.88054115768196
2022-02-05,-0.0062806147127825,0.0177849594320696,0.0154665445570389,92.2703957409124,105.6515495778809,127.59453020170908
2022-02-06,-0.0130805484880224,0.0131078692257527,0.0161741534118188,91.65485668114188,105.9476258159529,128.30851924573622
2022-02-07,-0.0198804822632624,0.0084307790194359,0.0168817622665988,91.03931762137135,106.24370205402492,129.02250828976335
2022-02-08,0.0047360055124979,0.0164256061971217,-0.0231861949020627,91.47048033148025,107.98881926488866,126.03096726580388
2022-02-09,0.0214773911612372,0.0072053959789428,0.0011097476818302,93.43502761726567,108.76692146899067,126.17082983956593
2022-02-10,-0.0228617757702394,-0.0063780114431528,-0.0083420759751051,91.29893696679362,108.07320479922495,125.1183031912022
2022-02-11,-0.0253410777638155,-0.0182575246016518,0.0274164158829282,88.98532350536442,106.10005560382376,128.54859862605852
2022-02-12,-0.0161057593169961,-0.0153370861512236,0.0114431434926757,89.05546997076713,105.76420616066058,127.67003745851912
2022-02-13,-0.0068704408701767,-0.0124166477007955,-0.0045301288975767,89.12561643616985,105.4283567174974,126.79147629097974
2022-02-14,0.0023648775766427,-0.0094962092503675,-0.0205034012878293,89.19576290157256,105.0925072743342,125.91291512344034
2022-02-15,0.0174748842603939,0.0137252288915061,-0.011586963693284,90.75444853479507,106.53492599145672,124.45396674738949
2022-02-16,-0.0019177572175149,-0.0022747139227269,0.0067859634931706,90.5804035360959,106.29258951204729,125.29850682231752
2022-02-17,-0.0305753908313119,-0.0298969126770986,-0.0029154139676687,87.81087229632182,103.1147692451829,124.93320980539973
2022-02-18,-0.0106081921276145,-0.0033701374870892,-0.0100374937549739,86.87935769210901,102.76725829587716,123.6791934921892
2022-02-19,-0.0103707493799011,-0.0042386701933989,-0.010939098828775,86.66957833593858,102.59141662350233,123.2573264207385
2022-02-20,-0.0101333066321878,-0.0051072028997086,-0.0118407039025762,86.45979897976815,102.4155749511275,122.8354593492878
2022-02-21,-0.0098958638844745,-0.0059757356060183,-0.0127423089763774,86.25001962359772,102.23973327875268,122.41359227783708
2022-02-22,-0.0096584211367612,-0.006844268312328,-0.0136439140501786,86.04024026742732,102.06389160637784,121.99172520638636
2022-02-23,-0.0220857844323681,-0.0188704668094087,0.0091527397018955,84.13997406837176,100.1378983273806,123.10828371298555
2022-02-24,0.0333900008367813,-0.0192467993682301,-0.0111075067101421,86.94940787292144,98.21056428911729,121.7408576255695
2022-02-25,0.0115305945206392,0.0285535152301977,0.0262707295429151,87.95198623891378,101.01482113231287,124.93907877057336
2022-02-26,0.0078434728172159,0.0116155010731665,0.0255335781517963,87.96574279179501,100.26527340646284,125.94106000409344
2022-02-27,0.0041563511137927,-0.0053225130838645,0.0247964267606776,87.97949934467624,99.51572568061285,126.94304123761351
2022-02-28,0.0004692294103695,-0.0222605272408957,0.0240592753695589,87.99325589755749,98.76617795476282,127.9450224711336
2022-03-01,-0.0190436687011492,-0.0464279619504639,0.0138520903064589,86.31754148430898,94.18066560268636,129.71732847666567
2022-03-02,0.0137294367651629,0.0259078000988585,0.02282804537412,87.50263271184211,96.62067946029816,132.67852153694065
2022-03-03,-0.0098126752792851,-0.0120649203592914,0.0021086989644702,86.64399779095825,95.45495865754904,132.95830059791305
2022-03-04,-0.0180509172038572,-0.0358379190874033,0.03518130026351,85.07999416062248,92.03405157268838,137.63594649377424
2022-03-05,-0.0258274179602393,-0.0412262051966797,0.0328701071279649,83.90644554491338,90.43870947316952,138.9319137592502
2022-03-06,-0.0336039187166215,-0.0466144913059561,0.0305589139924198,82.73289692920429,88.84336737365066,140.22788102472614
2022-03-07,-0.0413804194730037,-0.0520027774152326,0.0282477208568747,81.5593483134952,87.24802527413182,141.52384829020212
2022-03-08,-0.0004731872307282,0.0019089574634146,0.0205329933290114,81.52075547132675,87.41457804314706,144.42975652304088
2022-03-09,0.042997687225997,0.051760780607614,-0.036015291348336,85.02595941750984,91.93922483914554,139.22807676249434
2022-03-10,-0.015072907337653,-0.0062143300940457,0.0279693013359129,83.74437100991466,91.3678841474044,143.12218879588414
2022-03-11,-0.0212580536226836,-0.0131464363258842,-0.0062472239397321,81.96412868038799,90.1667220762298,142.22807243173165
2022-03-12,-0.0194565763041919,-0.0041170076342086,-0.0139901029150685,81.5309859182609,90.5857523734163,140.8306408069982
2022-03-13,-0.0176550989857002,0.0049124210574669,-0.0217329818904049,81.0978431561338,91.0047826706028,139.43320918226473
2022-03-14,-0.0158536216672085,0.0139418497491426,-0.0294758608657414,80.66470039400672,91.42381296778927,138.0357775575313
2022-03-15,0.0306728921880918,0.0117156224383681,-0.0453647664611885,83.13892005257682,92.49489984239588,131.77381674534533
2022-03-16,0.0334053819860905,0.0371418556721932,-0.0089883083980661,85.91620743484418,95.93033206275612,130.58939304164795
2022-03-17,0.0068753365831352,0.0098597883983024,0.0317500853272648,86.5069102789052,96.8761848378738,134.735617413556
2022-03-18,0.0224381137665862,0.0022177018025782,-0.0014691817878993,88.44796217333912,97.09102732761563,134.5376662982706
2022-03-19,0.0137981138396262,-0.0006369156004768,0.0117966962946805,88.34530693251108,96.88564257343194,136.25653981386097
2022-03-20,0.0051581139126663,-0.0034915330035319,0.0250625743772603,88.24265169168304,96.68025781924824,137.97541332945133
2022-03-21,-0.0034818860142936,-0.006346150406587,0.0383284524598402,88.13999645085501,96.47487306506454,139.69428684504172
2022-03-22,0.0200390356344819,0.0277363455442344,-0.0052990953805563,89.90623698055681,99.15073348073332,138.95403349493102
2022-03-23,-0.0086259902349977,-0.027266963009719,0.0166029517369022,89.13070665829714,96.44719409852766,141.26108060669526
2022-03-24,0.0226776093854015,0.0045324635834206,0.0002498208388374,91.1519780081388,96.88433749350231,141.2963705683475
2022-03-25,0.0026963420992477,0.0120907344542001,0.0207048170370439,91.39775492387186,98.05574029090737,144.2218860689635
2022-03-26,0.0044718944022188,0.0057422290443159,0.0049820817586853,91.64218295623932,97.82842153238948,142.94968612088735
2022-03-27,0.00624744670519,-0.0006062763655682,-0.0107406535196732,91.8866109886068,97.60110277387156,141.6774861728112
2022-03-28,0.0080229990081612,-0.0069547817754524,-0.0264633887980319,92.13103902097424,97.37378401535366,140.40528622473505
2022-03-29,0.0193122648851041,0.0050463388978526,-0.0028574327755074,93.91029805068716,97.86516512926144,140.00408755802198
2022-03-30,-0.0078197627513379,-0.0142254625790917,0.0098903291952468,93.17594180002337,96.4729878849185,141.388774072651
2022-03-31,-0.0179001447184579,-0.0288011553631588,-0.0146032524601439,91.50807895752432,93.69445437249682,139.3240381098378
2022-04-01,0.0059016392156305,-0.0010016823135657,0.007792380558393,92.04812662484706,93.60060229467273,140.40970403572172
2022-04-02,0.0111608408924605,-0.000308870956485,0.005306688723066,92.71330456467967,93.63419716568616,140.42539739677866
2022-04-03,0.0164200425692905,0.0003839404005955,0.002820996887739,93.37848250451232,93.6677920366996,140.4410907578356
2022-04-04,0.0216792442461206,0.0010767517576762,0.000335305052412,94.04366044434497,93.70138690771304,140.45678411889256
2022-04-05,-0.0150778055799709,-0.0160894822001725,-0.0114464411008151,92.62568841613631,92.19378011092992,138.84905381226577
2022-04-06,-0.0288501549083765,-0.0137519471352134,0.0081638153467291,89.95342295683578,90.92593612064891,139.98259184865717
2022-04-07,-0.001274670973167,-0.004405754004669,0.0151381121240467,89.83876193965568,90.5253388134571,142.1016640194768
2022-04-08,-0.0112779138847756,0.013249956256614,0.0261992881268272,88.8255681189854,91.72479559285055,145.82462645842466
2022-04-09,-0.0169418257247741,0.0083477700646048,0.0064139390144053,87.9885455626843,91.68026007618111,144.21293578294663
2022-04-10,-0.0226057375647725,0.0034455838725957,-0.0133714100980164,87.15152300638319,91.6357245595117,142.6012451074686
2022-04-11,-0.0282696494047711,-0.0014566023194134,-0.0331567592104382,86.31450045008208,91.59118904284227,140.98955443199057
2022-04-12,-0.0040385109033366,-0.011651444172434,0.0183947812909821,85.96591839889837,90.52401941702276,143.58302645008004
2022-04-13,0.0153113945980582,-0.005717074362089,0.0135131485438634,87.28217649748838,90.00648686646045,145.52328521487746
2022-04-14,-0.0231702619045556,-0.0231392674789161,0.0066436251498393,85.25982560844193,87.92380269201988,146.49008737241826
2022-04-15,-0.0166063452569505,-0.0127624796221256,0.0079383666861179,85.32559087480399,88.32754624305375,146.92306048035982
2022-04-16,-0.0100424286093454,-0.0023856917653352,0.0092331082223966,85.39135614116606,88.73128979408762,147.3560335883014
2022-04-17,-0.0034785119617403,0.0079910960914551,0.0105278497586753,85.45712140752812,89.13503334512149,147.78900669624295
2022-04-18,0.0030854046858647,0.0183678839482456,0.011822591294954,85.52288667389021,89.53877689615533,148.22197980418449
2022-04-19,0.0183558780310234,0.0200409208331503,-0.0089093505757216,87.09273435053719,91.33321643542828,146.90141822308146
2022-04-20,-0.013655302203731,0.0096003432210518,0.0025700709514865,85.90345674323133,92.210046660691,147.27896529078876
2022-04-21,-0.0212602500805188,-0.0176954314293489,-0.0263808409271793,84.0771277700892,90.57835010290968,143.3936223355329
2022-04-22,-0.0301080493538754,-0.0317117898851799,-0.0182529175178978,81.54572945765527,87.70594849629994,140.7762703744498
2022-04-23,-0.0144468733726723,-0.0215868631034671,-0.0240273566089894,82.00443719483756,87.66686059968062,139.10684049182748
2022-04-24,0.0012143026085306,-0.0114619363217544,-0.029801795700081,82.46314493201986,87.6277727030613,137.43741060920516
2022-04-25,0.0168754785897337,-0.0013370095400417,-0.0355762347911726,82.92185266920214,87.58868480644199,135.7679807265828
2022-04-26,-0.0367315372613351,-0.0284182577342394,0.0015616160142185,79.8760055481044,85.09956698700945,135.97999817950355
2022-04-27,0.0031116918302192,-0.0049266046596811,0.0163295229952858,80.12455506199898,84.6803150637544,138.20048668667465
2022-04-28,0.0565822622273934,0.015009947146997,0.028266229035474,84.65818364737024,85.95136211725243,142.10689329617418
2022-04-29,-0.0365104758255745,-0.0354213372294356,-0.0246842023437387,81.56727307987587,82.90684993436788,138.59909798761134
2022-04-30,-0.0181934785431683,-0.0211639566159878,-0.0118232913563346,82.0686539485663,83.10999395262569,139.24120592330254
2022-05-01,0.0001235187392378,-0.0069065760025401,0.0010376196310694,82.57003481725671,83.31313797088349,139.88331385899374
2022-05-02,0.018440516021644,0.0073508046109076,0.0138985306184736,83.07141568594713,83.51628198914128,140.52542179468497
2022-05-03,0.0016972052328994,0.0168195148356533,0.0220783118111094,83.21240492735369,84.92098533307625,143.62798587445567
2022-05-04,0.0391358121379839,0.0382629062689317,0.0403299003514983,86.46898997414046,88.17030903514107,149.4204882324589
2022-05-05,-0.0510712218818447,-0.030231614305813,-0.0111124221140024,82.05291300127212,85.50477825916634,147.76006469473947
2022-05-06,-0.0076172863038998,-0.0058354080215846,0.0243596882804498,81.42789247087245,85.00582299022899,151.3594538110024
2022-05-07,-0.0170660683343721,-0.0111202871033808,-0.0109837747494332,80.45174487368983,84.39122960735753,147.23890958872167
2022-05-08,-0.0265148503648445,-0.016405166185177,-0.0463272377793162,79.47559727650722,83.77663622448607,143.11836536644094
2022-05-09,-0.0359636323953169,-0.0216900452669733,-0.0816707008091993,78.49944967932461,83.1620428416146,138.9978211441602
2022-05-10,0.0138740574569506,-0.0145200810956521,0.0071990872257199,79.58855555451456,81.95452323547427,139.99847858276203
2022-05-11,-0.027663789359307,-0.0106314709533014,0.0154247568000196,77.38683451824296,81.08322610220466,142.1579210672739
2022-05-12,-0.0123539832189045,-0.009799979333895,0.0005203825611262,76.43079886324045,80.28861216207753,142.23189757032327
2022-05-13,0.0304250554648927,0.0188706527444581,0.0320186840416981,78.7562101578806,81.80371068152257,146.7859757592786
2022-05-14,0.0182308606674741,0.0087884810740351,0.0304768518179823,78.59456227712839,81.49351476631357,148.1262876717263
2022-05-15,0.0060366658700554,-0.0012936905963878,0.0289350195942666,78.43291439637618,81.18331885110456,149.46659958417396
2022-05-16,-0.0061575289273631,-0.0113758622668108,0.0273931873705509,78.27126651562396,80.87312293589554,150.80691149662167
2022-05-17,0.022040489554968,0.0333296060220405,0.0112788719821869,79.99640354771569,83.56859226112098,152.50784334542104
2022-05-18,-0.0448293395375461,-0.0286468786294814,-0.0261015369701263,76.41021761129258,81.17461294138002,148.52715423410632
2022-05-19,-0.0136327768166319,-0.0069947526270449,-0.0006348846083803,75.36853416808756,80.60681660425895,148.43285662995655
2022-05-20,-0.0005432041320424,-0.0062987935253757,0.0055204953368382,75.32759366890147,80.0990909097309,149.2522795228158
2022-05-21,0.0092999155040652,0.012001845382445,0.013178154733118,76.05541276523866,81.39677957091104,150.66985148122595
2022-05-22,0.0191430351401728,0.0303024842902659,0.0208358141293978,76.78323186157584,82.69446823209117,152.0874234396361
2022-05-23,0.0289861547762805,0.0486031231980867,0.0284934735256776,77.51105095791301,83.99215689327131,153.50499539804622
2022-05-24,-0.0318548783055425,-0.0026717839912524,0.0041142511546133,75.04194586231398,83.7677479930931,154.13655350260152
2022-05-25,0.005855718782193,0.0125048128999048,0.0200944047549788,75.48137039415225,84.8152480087931,157.2338357962202
2022-05-26,0.0227331888596311,0.0287664845924901,0.0106246057802036,77.19730264270628,87.2550845338463,158.90438331686428
2022-05-27,0.0324698183339027,0.0129142480155735,0.0148888701096309,79.70388503538226,88.38191833613622,161.27029003992007
2022-05-28,0.0241656288482576,0.009731621001034,0.0063015544271819,79.68900153820766,88.38597815861407,160.4856942493839
2022-05-29,0.0158614393626126,0.0065489939864945,-0.002285761255267,79.67411804103307,88.39003798109191,159.70109845884772
2022-05-30,0.0075572498769675,0.003366366971955,-0.010873076937716,79.65923454385847,88.39409780356975,158.91650266831155
2022-05-31,-0.0007469396086775,0.0001837399574155,-0.019460392620165,79.64435104668385,88.3981576260476,158.13190687777535
2022-06-01,-0.0046858603033791,-0.0149857438471452,0.0174076920706631,79.27114874372579,87.07344547930408,160.88461841925044
2022-06-02,0.0257741795705577,0.0113268611161734,-0.0031422331113169,81.31429756621097,88.05971430315486,160.3790814441519
2022-06-03,-0.0278698921480395,-0.0133710046870973,0.014739090210819,79.04807686294708,86.88226745046293,162.74292319348555
2022-06-04,-0.0157112730379408,-0.008389815159305,0.0088689379007137,79.2748385286827,86.92781008946943,162.58715832232176
2022-06-05,-0.0035526539278422,-0.0034086256315127,0.0029987855906085,79.5016001944183,86.97335272847593,162.43139345115796
2022-06-06,0.0086059651822564,0.0015725638962795,-0.0028713667194967,79.72836186015392,87.01889536748244,162.2756285799942
2022-06-07,0.010439901270991,0.0057118930817436,0.034184997294315,80.56071808647178,87.51593799391294,167.82302050393454
2022-06-08,-0.0028974750075976,-0.0181084729544478,0.0052771274155329,80.32729541922211,85.93115799766703,168.7086439663934
2022-06-09,-0.0327339668909965,-0.0313721183532418,-0.0236186949976193,77.697864390526,83.2353155387331,164.72396596108922
2022-06-10,-0.0388725400730661,-0.050993858859687,-0.0159240435471523,74.67755104341362,78.99082560600942,162.1008943538652
2022-06-11,-0.0406606531691969,-0.0447975517451084,-0.0271409070428393,73.5763837712414,78.13759468331071,159.42219684912803
2022-06-12,-0.0424487662653276,-0.0386012446305299,-0.0383577705385263,72.47521649906918,77.284363760612,156.74349934439087
2022-06-13,-0.0442368793614585,-0.0324049375159514,-0.0495746340342133,71.37404922689697,76.43113283791327,154.06480183965368
2022-06-14,0.0050479014231434,-0.0212312361944529,-0.000281568545547,71.73433839156495,74.80840540402194,154.0214220374797
2022-06-15,0.0251856747553912,0.0167850766407101,-0.020170169241401,73.54101610708807,76.06407022209775,150.91478388818248
2022-06-16,-0.0374741153228891,-0.0201598747394109,-0.0500461530703661,70.7851315885286,74.5306280942505,143.3620795131333
2022-06-17,0.0112254056427029,0.0069335112656357,-0.0519699712557048,71.57972340408192,75.0473870437769,135.9115563616777
2022-06-18,0.0138822398869019,0.0105683643994124,-0.0254545603803906,71.97077672216301,75.45025874963586,137.74947720195237
2022-06-19,0.016539074131101,0.0142032175331892,0.0010608504949234,72.3618300402441,75.85313045549483,139.58739804222705
2022-06-20,0.0191959083753001,0.017838070666966,0.0275762613702375,72.75288335832519,76.2560021613538,141.42531888250173
2022-06-21,0.0218527426194992,0.0214729238007428,0.0540916722455517,73.14393667640627,76.65887386721276,143.2632397227764
2022-06-22,-0.003221771182547,-0.0064717635843741,-0.0398094794532635,72.90828364904418,76.16275575889982,137.56000472462455
2022-06-23,0.0159201683512684,-0.0096497511072343,-0.0352567335720333,74.068995798939,75.42780412218535,132.71008828788084
2022-06-24,0.0424897216938953,0.0437945194230968,0.0186979161149044,77.21616681658222,78.73112855485594,135.19149038628916
2022-06-25,0.0255164889337185,0.0264280426718063,0.019701522552993,76.99918999045772,78.51317688743784,136.16976915197955
2022-06-26,0.0085432561735417,0.0090615659205158,0.0207051289910817,76.78221316433323,78.29522522001973,137.14804791766994
2022-06-27,-0.008429976586635,-0.0083049108307746,0.0217087354291704,76.56523633820873,78.07727355260162,138.12632668336033
2022-06-28,-0.0340790365191562,-0.0045833613402215,0.0269774870270014,73.95596685294109,77.71941719545072,141.85262786954803
2022-06-29,0.0096893503904016,-0.0092634277564323,-0.0309526624605167,74.67255212924016,76.99946898898864,137.46191135996463
2022-06-30,-0.018214569171326,-0.0179913034452132,-0.0197515384458154,73.31242376328268,75.61414817728746,134.74682713290304
2022-07-01,0.0061275679213051,0.0142592110149767,0.0158957778136871,73.76165061936769,76.69234627186512,136.88873275810693
